id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
158722,"""FRANCESCA""APARTMENT NAVONA SQUARE - Wifi",761827,Dorotea,,I Centro Storico,41.90286,12.47381,Entire home/apt,181,3,39,2019-06-12,0.43,19,275,1,
158761,DELIGHTFUL & COZY FLAT Trastevere,761827,Dorotea,,I Centro Storico,41.88603,12.46828,Entire home/apt,75,90,9,2015-09-12,0.11,19,264,0,
160450,ROMA HOLIDAY SUITE - BLUE ROOM,768673,Fabio,,XII Monte Verde,41.87715,12.38358,Private room,120,2,217,2020-01-12,1.79,3,356,4,
161978,25 min to Center near Termini Station,773808,Rosanna,,II Parioli/Nomentano,41.89786,12.5146,Private room,33,2,199,2018-12-21,2.62,5,0,1,
162314,Colosseum cozy apartment,775832,Irene,,I Centro Storico,41.88319,12.50022,Entire home/apt,69,3,2,2011-09-18,0.02,1,29,0,
163008,Calpurnia House close Colosseum,778599,Roberto & Claudia,,I Centro Storico,41.88836,12.50148,Entire home/apt,75,2,503,2021-09-20,4.13,4,340,6,
163019,Single room in the centre of Rome,778645,Alice,,I Centro Storico,41.89271,12.5079,Private room,40,1,158,2021-10-10,1.48,1,354,3,
163107,Charming 1BR/1BA by the Colosseum,21081,Laura,,I Centro Storico,41.89312,12.51232,Entire home/apt,80,3,9,2015-05-31,0.12,2,363,1,
163111,Centrally located spacious 1BR/1BA,21081,Laura,,I Centro Storico,41.89415,12.51037,Entire home/apt,80,3,6,2012-05-01,0.14,2,336,0,
163272,Charming apt in the heart of Rome,724158,Chiara,,I Centro Storico,41.89473,12.47719,Entire home/apt,100,2,42,2018-10-06,0.60,1,284,0,
166454,Artevere,793303,Domenico,,I Centro Storico,41.89206,12.47207,Entire home/apt,55,1,348,2021-09-24,3.18,2,344,2,
166894,Artevere !,793303,Domenico,,I Centro Storico,41.89198,12.46981,Entire home/apt,56,1,466,2021-10-03,3.99,2,347,3,
171442,RELAIS CASSIA - ECCELLENTE !!,818089,Daria,,XV Cassia/Flaminia,41.98878,12.40036,Entire home/apt,80,3,0,,,1,0,0,
172334,Splendid Two Bedroom Apartment in Rome,822291,Adriana,,VI Roma delle Torri,41.85862,12.60599,Entire home/apt,59,1,1,2021-09-13,1,1,362,1,
175380,Spacious&nice for families/friends near Colosseum,838411,Giuseppe,,I Centro Storico,41.89388,12.51137,Entire home/apt,88,3,206,2019-07-29,1.77,1,274,1,
175707,TESTACCIO's last floor small apartment great view!,839710,Sandra,,I Centro Storico,41.87786,12.47636,Entire home/apt,70,2,1,2019-04-30,0.03,1,241,0,
181189,^_^ LoVeLy DoUbLe RoOm ^_^,868477,Luigi,,I Centro Storico,41.90996,12.45719,Hotel room,70,2,141,2019-08-13,1.65,8,123,5,
181747,TERRAZZO LUXURY MILAZZO,871063,Lorenzo,,I Centro Storico,41.90183,12.50397,Entire home/apt,90,3,34,2015-06-16,0.30,2,275,0,
182862,2019 renovated Roma Studio zen in Campo dei fiori,248295,Tom,,I Centro Storico,41.89416,12.47069,Entire home/apt,101,3,165,2021-08-16,1.35,11,342,15,
183969,Anita Arte Roma B&B,882519,Marco,,I Centro Storico,41.90346,12.50448,Private room,50,1,577,2021-09-10,5.22,1,319,10,CIU ( Codice Identificativo Unico ):        BBN-001181-5
186436,Huge Smartworking Room w/ roof terrace by Sapienza,114323,Ném,,II Parioli/Nomentano,41.89606,12.51281,Private room,29,4,43,2021-09-26,1.56,2,164,15,
186484,"Panoramic ""studio"" in Rome",892435,Lia,,I Centro Storico,41.89726,12.47866,Entire home/apt,97,2,250,2021-09-27,2.50,1,304,17,
188424,Roma - big sunny room,907755,Angelo,,V Prenestino/Centocelle,41.86994,12.54769,Private room,28,1,4,2013-05-01,0.04,1,365,0,
188993,Villa Karola  - Ulivo,911205,Elke,,X Ostia/Acilia,41.76546,12.36778,Entire home/apt,36,7,2,2016-12-16,0.03,2,15,0,
191877,"Campo dei Fiori Attic, Regola",928621,Luca,,I Centro Storico,41.8929,12.4732,Entire home/apt,145,30,68,2019-10-08,0.58,1,144,0,ATR-005890-1
192711,La Palmetta - Appia Antica Archaeological Park,933729,Claudia,,VII San Giovanni/Cinecittà,41.8685,12.52694,Entire home/apt,30,3,38,2014-07-30,0.32,2,284,0,
192859,Coronari Apartment 1 with terrace,934560,Francesco,,I Centro Storico,41.89979,12.47108,Entire home/apt,150,2,82,2019-10-15,0.80,2,194,6,"SCIA 7085,  CIU:  CVN-000346-1"
192908,Coronari Apartment 2 with city view,934560,Francesco,,I Centro Storico,41.90137,12.46834,Entire home/apt,120,2,49,2019-06-05,0.53,2,314,0,"SCIA 7086, CIU: CVN-000347-2"
194786,Laura's Brother terrace in Rome,615820,Mirko,,VII San Giovanni/Cinecittà,41.87727,12.51527,Entire home/apt,130,2,261,2019-09-04,2.24,9,68,0,
195032,Gala B&B Rome Oro Suite  max 2 Pax,947717,Maria,,VII San Giovanni/Cinecittà,41.85941,12.55918,Private room,40,2,6,2019-04-12,0.12,2,350,0,
195399,Magnolia Luxury Privacy Comfort****,835040,Giuliana,,XII Monte Verde,41.86068,12.44878,Private room,51,3,159,2019-06-24,1.31,1,225,0,
196714,Bed in Art - Termini - Coliseum,401637,Gianluca,,I Centro Storico,41.89841,12.50348,Entire home/apt,220,3,15,2011-11-22,0.16,3,364,0,
198581,Rugantino,401637,Gianluca,,I Centro Storico,41.88875,12.51213,Private room,69,1,9,2011-10-10,0.07,3,362,0,
204021,Double room with bathroom,1000556,Paolo,,I Centro Storico,41.90315,12.50487,Private room,45,3,10,2014-04-22,0.10,1,362,0,
206072,Lovely place close to the Vatican. Free WI-FI,1013633,Ilaria,,I Centro Storico,41.9079,12.45206,Entire home/apt,87,3,35,2018-04-21,0.29,1,330,0,QA/2015/35445
208052,SINGLE ROOM IN CENTRAL ZONE. ROME (ONE PERSONE),1023957,Silvia,,VII San Giovanni/Cinecittà,41.87378,12.52674,Private room,50,2,1,2018-03-31,0.02,3,337,0,
208053,Private bedroom in central zone,1023957,Silvia,,VII San Giovanni/Cinecittà,41.87495,12.52704,Private room,45,2,13,2019-01-10,0.33,3,292,0,
208900,Garden Wi-fi AirCo 100m to beach,1029076,Giovanni,,X Ostia/Acilia,41.73323,12.26979,Entire home/apt,60,5,5,2013-08-01,0.07,3,364,0,
208904,Great flat Wi-fi 300 m to the beach,1029076,Giovanni,,X Ostia/Acilia,41.7357,12.26759,Entire home/apt,70,5,8,2013-05-17,0.07,3,359,0,
210511,La casa di Roby,1038242,Roberta,,XIV Monte Mario,41.91176,12.41296,Entire home/apt,45,2,21,2019-08-06,0.59,1,0,0,
214978,ROME AT UR FEET:CHARMING APARTMENT,946403,Valentina,,XIV Monte Mario,41.9217,12.43928,Entire home/apt,50,5,9,2017-09-14,0.16,1,226,0,
215865,Incredibly stylish apartment near Vaticano,1114381,Matteo&Rosaria,,XIII Aurelia,41.9013,12.44098,Entire home/apt,40,2,223,2020-02-06,1.97,1,33,0,
217411,Roma TorVergata quiet room in the green,1122123,Rosana,,VII San Giovanni/Cinecittà,41.84428,12.606,Private room,25,2,39,2017-10-10,0.40,1,265,0,
218949,b&b house on the trees!,1037746,Elisa,,I Centro Storico,41.8769,12.47557,Entire home/apt,120,5,207,2020-03-05,1.69,2,253,0,N. QA/2015/34157 del 29/12/2015
220472,ROOM 3 B&B Rome Colosseo Forum Top,1142822,Zolilla B&B,,I Centro Storico,41.89751,12.49663,Private room,54,2,315,2020-02-16,2.86,3,0,0,
220476,ROOM 2 ☆Rome Colosseum Forum center,1142822,Zolilla B&B,,I Centro Storico,41.89739,12.49652,Private room,54,2,202,2020-02-05,1.92,3,0,0,
220477,ROOM 1 ☆Rome Colosseum Forum center,1142822,Zolilla B&B,,I Centro Storico,41.89598,12.49509,Private room,54,2,222,2019-10-27,2.16,3,0,0,
221063,Special price Vaticano,1146531,Nicoletta,,XIII Aurelia,41.89585,12.44835,Private room,56,1,26,2020-01-04,0.87,1,361,0,
221788,Single room near St.Peter's square,1151027,Daniela,,XIV Monte Mario,41.92043,12.44268,Private room,34,3,226,2020-01-02,1.93,3,255,0,
223154,Renovated Roma Apart. star in campo dei fiori,248295,Tom,,I Centro Storico,41.89513,12.47405,Entire home/apt,120,3,179,2020-08-21,1.93,11,347,19,
223619,b&b house on the trees! 2,1037746,Elisa,,I Centro Storico,41.87689,12.47723,Entire home/apt,120,3,47,2016-05-18,0.43,2,253,0,N. QA/2015/34157 del 29/12/2015
226372,THE COLOSSEUM'S VIEW (sanitized with ozone),1180196,Andrea,,I Centro Storico,41.89057,12.4966,Entire home/apt,79,1,599,2021-10-07,5.09,12,167,37,ATR-002173-1
227064,Rugantino Rome,401637,Gianluca,,I Centro Storico,41.88849,12.51304,Private room,69,1,1,2011-10-03,0.01,3,365,0,
228815,Spacious VILLA MEDICI next to the Spanish Steps,1185020,Rubina E Nathalie,,I Centro Storico,41.90647,12.48095,Entire home/apt,435,3,146,2021-08-25,1.51,10,270,3,CVI-000035-9
228872,Baullari apartment -5 bedrooms- in Campo de Fiori,1185020,Rubina E Nathalie,,I Centro Storico,41.8965,12.47288,Entire home/apt,696,3,116,2021-08-15,1.51,10,235,5,CVI-000035-9
228911,BAULLARI II,1185020,Rubina E Nathalie,,I Centro Storico,41.8965,12.47288,Entire home/apt,673,3,132,2021-08-13,1.54,10,264,3,000
230295,"Sleep in Campo de Fiori,  Roma",1203371,Marco,,I Centro Storico,41.89749,12.46995,Private room,75,1,249,2021-09-18,2.30,2,354,10,
230555,The Historic Nobleman's Penthouse - 3 bedrooms,434488,Martin,,I Centro Storico,41.8857,12.47611,Entire home/apt,308,30,77,2020-02-27,0.75,1,78,0,
231116,Simon's Suite - The Heart of Rome,1208472,Simone,,I Centro Storico,41.90554,12.49993,Entire home/apt,62,3,244,2021-09-26,2.12,1,176,5,Prot. 8069 del 11/08/2011
231654,Colosseum Flat - Early Booking Rate,1211048,Marmi,,I Centro Storico,41.88682,12.49815,Entire home/apt,130,3,19,2019-06-04,0.39,1,285,0,
232325,ROOM WITH A VIEW  ( not far from Vatican ),1215286,Stefania & Bernard,,XIII Aurelia,41.89706,12.41043,Private room,300,2,316,2019-12-30,2.69,1,365,0,
232470,'Il Triopio' Resort & Events,1216092,Franco,,VIII Appia Antica,41.83631,12.54021,Private room,69,1,0,,,1,345,0,
234534,CASA TREVI AND SPANISH STEPS n.3,1395539,Marta,,I Centro Storico,41.90175,12.48465,Entire home/apt,200,4,60,2021-09-22,0.69,5,353,3,
234538,CASA TREVI GARDEN N. 2,1395539,Marta,,I Centro Storico,41.90282,12.48644,Entire home/apt,120,4,84,2019-09-29,0.87,5,352,3,
234540,CASA TREVI GARDEN N. 1,1395539,Marta,,I Centro Storico,41.9014,12.48444,Entire home/apt,150,4,36,2018-05-15,0.46,5,351,0,
234542,CASA IN TRASTEVERE BOTANIC GARDEN 1,1395539,Marta,,I Centro Storico,41.89335,12.46627,Entire home/apt,160,4,37,2021-07-21,0.35,5,334,1,
234544,TRASTEVERE  IN THE HEART OF ROME 2,1395539,Marta,,I Centro Storico,41.89178,12.46977,Entire home/apt,200,4,82,2020-01-05,1.02,5,344,2,
234545,Double room  near St.Peter's square,1151027,Daniela,,XIV Monte Mario,41.9193,12.44361,Private room,58,3,158,2019-12-04,1.54,3,255,0,
234563,Room for two near Saint Peter,1151027,Daniela,,XIV Monte Mario,41.92145,12.44305,Private room,58,3,43,2019-10-29,0.71,3,255,0,
234682,Elegant 2 bedrooms Campo dei Fiori,316068,Federico,,I Centro Storico,41.89385,12.47577,Entire home/apt,123,3,181,2021-07-30,1.54,43,3,10,
235858,b&b128roma,1236275,Gianluca,,I Centro Storico,41.89786,12.50514,Private room,50,2,122,2021-07-05,1.00,5,358,4,
236299,JULIA'S DOMUS ( ORANGE ROOM ),1238850,Alberto,,V Prenestino/Centocelle,41.88902,12.52844,Private room,55,1,7,2012-04-25,0.06,5,295,0,
239234,B&B128Roma - PARIS ROOM,1236275,Gianluca,,I Centro Storico,41.89651,12.50597,Private room,49,2,215,2018-10-11,1.85,5,353,6,
239253,B&B128Roma - NEW YORK ROOM,1236275,Gianluca,,I Centro Storico,41.89737,12.50571,Private room,65,2,214,2019-12-29,1.86,5,356,10,
239288,B&B128Roma - LONDON ROOM,1236275,Gianluca,,I Centro Storico,41.89783,12.50608,Private room,49,2,180,2019-06-21,1.57,5,355,2,
239293,B&B128Roma - BALI ROOM,1236275,Gianluca,,I Centro Storico,41.89631,12.50584,Private room,49,2,221,2021-08-20,1.82,5,342,11,
239707,Luxury flat COLLE VATICANO,1256978,Claudio,,I Centro Storico,41.90437,12.44499,Entire home/apt,135,3,5,2015-03-24,0.06,1,283,0,
240214,"Comfy Farina Cottage, Pool, Historic gardens",1259720,Bernard,,XV Cassia/Flaminia,42.01274,12.46549,Entire home/apt,196,3,3,2015-10-04,0.04,3,364,1,
240418,Just like home Well Connected !!!,1260657,Isabella,,VIII Appia Antica,41.85378,12.50207,Private room,19,300,1,2013-05-25,0.01,1,73,0,
240706,Panoramic penthouse beachfront,1262633,Federica,,X Ostia/Acilia,41.73548,12.2654,Entire home/apt,74,1,15,2016-09-26,0.27,2,352,1,
240867,Clean & Confortable rooms in Rome,1263657,Paola & Rossana,,VIII Appia Antica,41.82699,12.48538,Private room,31,3,64,2018-12-15,0.70,2,284,0,
240993,MIMOSA - 12min TO COLOSSEO BY METRO,135012,Angiola,,II Parioli/Nomentano,41.93143,12.5161,Private room,36,30,315,2020-01-05,2.73,3,99,0,
241018,LILY - 12 MIN TO COLOSSEUM BY METRO,135012,Angiola,,II Parioli/Nomentano,41.93143,12.5161,Private room,34,2,340,2019-12-01,3.06,3,99,0,
241049,Gatto-Rosso Guesthouse a Talenti,1264871,Arianna E Marco,,III Monte Sacro,41.9584,12.5487,Entire home/apt,66,3,12,2021-08-10,0.20,2,331,2,
242082,s.lorenzo's night,1270681,Alessandro,,II Parioli/Nomentano,41.89499,12.51776,Private room,30,2,161,2018-11-14,1.42,2,0,0,
242420,Cozy room - metro A Re di Roma wifi,1272216,Michele,,VII San Giovanni/Cinecittà,41.8722,12.51837,Private room,40,1,29,2015-09-30,0.28,1,365,0,
243353,La Casa al Portico il loft a Roma.,1277165,Federico,,I Centro Storico,41.89287,12.47807,Entire home/apt,120,2,335,2020-01-23,3.49,1,0,11,
245450,"San Pietro Holiday House ""CasaRiz""",1322618,Licia,,XIII Aurelia,41.90149,12.44437,Entire home/apt,138,2,27,2017-07-23,0.39,2,253,0,
247254,Attic San Giovanni with terrace,316068,Federico,,VII San Giovanni/Cinecittà,41.88156,12.50437,Entire home/apt,71,3,179,2019-05-06,1.48,43,294,0,
248525,Appia Antica Park Rome - Large Apt,1301982,Luca,,VIII Appia Antica,41.86634,12.50109,Entire home/apt,75,2,11,2014-07-01,0.10,4,270,0,
248552,Maison di Biancaneve,1302233,Valeria,,III Monte Sacro,41.93816,12.52919,Entire home/apt,58,1,98,2020-01-04,1.24,1,314,2,
249258,Domus Trastevere Elegant apartment free wifi,1308066,Patrizia,,XII Monte Verde,41.87321,12.46756,Entire home/apt,81,2,105,2021-06-20,1.22,2,338,9,CIU n.    ATR-009861-3
249406,CHARMING ROMAN HOLIDAYS -TRASTEVERE,1306572,Simona,,I Centro Storico,41.89106,12.46978,Entire home/apt,180,3,213,2019-11-29,2.01,2,263,0,
249754,Una casa. Due Nazion,643583,Gianni,,XII Monte Verde,41.87668,12.44084,Entire home/apt,95,3,5,2018-04-04,0.05,4,346,0,
255078,ATTIC  S. PAUL TRASTEVERE COLOSSEO,1197851,Luigi,,XI Arvalia/Portuense,41.86273,12.4658,Entire home/apt,74,3,15,2019-12-05,0.14,1,37,0,
255221,CASA BELLA 10min downtown WIFI INCLUDED LASTMINUTE,21173109,Casa Mia,,IX Eur,41.83741,12.46306,Entire home/apt,55,1,273,2020-02-15,2.80,2,349,14,
255532,Camera matrimoniale con bagno interno,1343039,Caterina,,XV Cassia/Flaminia,41.94598,12.43985,Private room,98,1,4,2021-07-04,0.04,4,179,1,
256695,Trastevere color-suite,1350540,Marina,,I Centro Storico,41.88862,12.47607,Entire home/apt,110,3,184,2020-03-15,1.59,1,256,0,
257363,goodmorningRoma,1354345,Claudia,,I Centro Storico,41.89686,12.4724,Entire home/apt,71,3,125,2018-11-04,1.38,1,126,3,
258330,"Sunny with view, WiFi, A/C. Metro, Airport train.",1358462,Francesco,,VII San Giovanni/Cinecittà,41.88008,12.52006,Entire home/apt,80,3,62,2020-01-09,0.62,1,301,1,
259075,"City Center: Large, Chic, Modern apartment",1311777,Francesca,,XIII Aurelia,41.89984,12.45392,Entire home/apt,165,3,124,2021-08-06,1.31,1,282,3,"ATR 003602
Codice identificativo id869"
262254,Two independent and joined apartments,1374312,Giulio,,I Centro Storico,41.89674,12.4728,Entire home/apt,164,2,264,2021-10-02,2.44,1,304,12,
262313,The Other Moon at Termini station,1376239,Maria Assunta,,I Centro Storico,41.89521,12.50603,Private room,40,1,129,2021-07-15,1.67,5,342,2,
262419,S.Giovanni Rome Centre Apartment,1376833,Alessio,,VII San Giovanni/Cinecittà,41.88818,12.52139,Entire home/apt,82,3,1,2012-06-19,0.01,1,365,0,
262876,Ancient Trastevere rooms: THE SUITE,1379558,Elisabetta,,I Centro Storico,41.89514,12.46542,Private room,46,2,222,2021-08-20,2.08,2,1,12,
263210,Charming Flat near St. Peter Square,1381045,Gianluca,,XIII Aurelia,41.89701,12.45569,Entire home/apt,80,3,322,2020-02-17,3.25,2,11,0,
263658,Ancient Trastevere rooms: THE LOFT,1379558,Elisabetta,,I Centro Storico,41.89333,12.46665,Private room,59,2,253,2020-01-28,2.22,2,2,7,
263867,"Central, colorful, romantic",1384510,Stefano & Luana,,II Parioli/Nomentano,41.9371,12.51528,Entire home/apt,109,1,4,2021-08-23,0.04,4,365,1,AFF-001546-5
264679,"B&B Vatican, close to the Pope",1388641,Marzia,,XIII Aurelia,41.89835,12.45247,Private room,53,1,149,2021-07-14,1.31,3,358,6,
265074,"Large, Clean, Bright 2BD/2BTH Apartment North Rome",1390634,Christian,,XV Cassia/Flaminia,41.98233,12.40795,Entire home/apt,80,1,0,,,1,365,0,
266296,LOVELY ACCOMMODATION CLOSE TO NAVONA SQUARE !!,1396222,Alberto,,I Centro Storico,41.89991,12.47005,Entire home/apt,107,3,133,2021-10-09,1.27,9,215,10,
269143,Vatican center 8 metro of Spain,635665,Evi,,I Centro Storico,41.91162,12.44975,Entire home/apt,50,7,78,2019-11-17,1.40,1,264,10,
271728,Room in a stylish flat University distr1ct,1422027,Simone,,II Parioli/Nomentano,41.90616,12.51875,Private room,30,14,43,2018-07-23,0.56,2,341,0,
271812,Charmant apartment inCampo de Fiori,1388641,Marzia,,I Centro Storico,41.89659,12.47212,Entire home/apt,70,1,179,2021-10-02,1.75,3,327,8,
272634,Sixtythree bb - double ensuite,1426840,Gaetano,,I Centro Storico,41.89876,12.5047,Hotel room,74,3,6,2019-06-17,0.09,3,358,0,
272905,Beautiful Highterrace ROME 1100 sft,1428175,Chiara,,I Centro Storico,41.90575,12.48967,Entire home/apt,159,1,114,2019-10-07,0.98,2,325,2,
273092,Moai Home - B&B Design at Rome,1429012,Emanuele & Natalya,,II Parioli/Nomentano,41.92899,12.52282,Entire home/apt,120,1,4,2012-04-14,0.04,4,361,0,BBN-001061-2
273201,LOVELY SUITE IN ROMA CENTER - ROMANTIC DOWNTOWN 1,322973,Massimo,,VII San Giovanni/Cinecittà,41.87917,12.50918,Private room,49,1,307,2020-02-21,2.66,3,360,0,
273445,Room in a stylish flat Rome University district,1422027,Simone,,II Parioli/Nomentano,41.90842,12.51913,Private room,30,84,26,2016-06-28,0.28,2,293,0,
273971,Lovely flat Appio San Giovanni,1432794,Luigi,,VII San Giovanni/Cinecittà,41.87638,12.52429,Entire home/apt,39,2,58,2021-08-11,0.80,2,123,3,
275120,Affordable Studio near Spanish Steps,1438330,Marcella,,I Centro Storico,41.90225,12.47855,Entire home/apt,98,2,21,2017-10-11,0.21,2,139,0,
275260,LOVELY APARTMENT IN ROMA CENTER- ROMANTIC DOWNTOWN,322973,Massimo,,VII San Giovanni/Cinecittà,41.87952,12.50881,Entire home/apt,180,1,22,2017-11-19,0.22,3,360,0,
275420,Charming Ponte Sisto's house,407513,Lorella,,I Centro Storico,41.89354,12.47148,Entire home/apt,95,3,137,2021-10-01,1.40,1,277,11,
275661,Double room inspired by yacht cabin,1440964,Eva,,II Parioli/Nomentano,41.9,12.51808,Private room,80,1,61,2017-05-10,0.53,1,365,0,
277084,Lovely B&B in lively Trastevere,1013976,Lucia,,I Centro Storico,41.89134,12.46861,Hotel room,70,1,15,2019-08-25,0.14,4,279,1,
277451,"Pantheon Diamond, luxury in town",1448957,Renato,,I Centro Storico,41.90004,12.4766,Entire home/apt,233,3,194,2021-07-13,2.50,5,301,15,
277546,"Gianicolo loft for your ""live like a Roman"" visit",1449251,Fernando,,XII Monte Verde,41.88095,12.45435,Entire home/apt,70,10,0,,,1,284,0,
279604,Nice Suite Rome close to Trastevere and Vatican,1457841,Luigi,,XII Monte Verde,41.87413,12.45767,Entire home/apt,55,3,95,2019-10-17,1.05,2,100,0,ATR-003200-2
279715,Lovely  apt  with garden in Rome,1428175,Chiara,,II Parioli/Nomentano,41.92059,12.50271,Entire home/apt,90,2,62,2019-10-24,0.54,2,284,0,
280117,Penthouse with views over Rome,1460493,Manuel,,XIV Monte Mario,41.93779,12.44061,Entire home/apt,55,5,14,2017-09-30,0.23,1,339,0,
280198,Trastevere stylish two bedrooms apartment.,1460757,Paolo,,I Centro Storico,41.88377,12.46612,Entire home/apt,97,2,58,2021-09-01,0.66,9,157,2,
281393,Il Casale dell'Ara delle Rose,1466817,Alessandra,,XV Cassia/Flaminia,42.02953,12.45311,Entire home/apt,150,5,7,2019-09-28,0.18,1,315,0,
282037,"Apartment in Campo de' Fiori, Rome",1470026,Nathalie,,I Centro Storico,41.89641,12.47182,Entire home/apt,150,3,26,2017-12-27,0.34,1,0,0,
282831,Appartamento al Pantheon con vista,1473615,Antonella,,I Centro Storico,41.89862,12.47523,Entire home/apt,203,1,9,2018-09-19,0.09,3,267,0,
282929,Bright & cozy double room in Rome,1474010,Rosanna E Daniele,,VII San Giovanni/Cinecittà,41.85784,12.55764,Private room,27,350,13,2012-06-16,0.14,1,358,0,
283276,attic Rome Center,1426508,Mario,,I Centro Storico,41.90539,12.49958,Entire home/apt,110,3,8,2018-10-07,0.10,1,365,0,
283620,Rome Apartment at Colosseum 3BR/2B,1477208,Paolo,,I Centro Storico,41.88959,12.50007,Entire home/apt,229,3,124,2020-01-02,1.23,10,243,0,
283645,Kiara Trastevere (Luna room),1477347,Chiara,,I Centro Storico,41.88761,12.46921,Private room,85,2,46,2018-09-11,0.69,5,361,0,
283699,Kiara Trastevere (Stella room),1477347,Chiara,,I Centro Storico,41.88677,12.46899,Private room,85,2,109,2019-11-24,0.98,5,351,1,
283730,Kiara Trastevere (Sole room),1477347,Chiara,,I Centro Storico,41.88555,12.46865,Private room,85,1,9,2018-11-26,0.18,5,352,0,
283740,NTB ROMA double room,1477779,Silvia,,I Centro Storico,41.9045,12.47736,Private room,148,1,32,2017-02-17,0.42,3,339,0,
285564,Ripa Terrace Flat in Trastevere,1486126,Michele,,I Centro Storico,41.88757,12.47159,Entire home/apt,177,3,80,2021-10-04,0.71,2,176,4,
286890,2 passi da...è il Bed and Breakfast,475065,Renato,,XV Cassia/Flaminia,41.9387,12.46718,Private room,50,3,4,2015-08-15,0.06,3,346,0,
